1.000000000000000000e+00,-2.860686018111993079e-01,6.374704977992590171e-01,-3.579907959161566372e-02,3.824984105100259213e-01,4.450437823743549348e-01,-2.635191761386109222e-01,6.718600358912918402e-01,-3.342534387776176508e-01,-6.888333008848424033e-02,7.486059470151089634e-01,-2.792619372269897760e-01,7.382895719562907466e-01,-2.725518653462035562e-02,3.178736026031334094e-01,-1.721416092761513805e-01,6.616078692296442076e-01,2.688814900870378777e-01,2.151503360820293531e-01,-8.963857574497084701e-02,4.861035157778460097e-02,5.545118688253491968e-01,-1.535425771907403536e-01,6.598749454551587901e-01,-5.365674840356609437e-02,4.102151098296605847e-01,8.135817284877433497e-01,7.168212955826768207e-01,-2.338658860590358823e-01,1.202768977948936030e-01,-3.984611810508577601e-01,-8.514945354949707279e-02,-1.405389896555327423e-01,1.495087631026600361e-01,2.481473822964153364e-01,2.160652008655117307e-01,-3.703155667875002166e-01,6.671042783808208698e-01,-4.860709178109369200e-01,-2.691389974022630471e-01,-3.378768567756373353e-01,-1.466151677974997514e-01,4.345789383289304086e-01,-1.247161735169096397e-01,-1.320549673395399748e-01,1.285108044625734025e-01,1.215120070276634046e-01,1.135562702720677858e-01,6.902518865222130318e-01,5.074377604258782926e-01,-7.078945475495030948e-01,-5.924215882118463172e-01,-1.786482352376351779e-01,-4.962418472907125788e-01,1.370982679720008368e-01,-2.766427347875571874e-01,2.041819366864760232e-01,4.921227657071863271e-01,5.454199288589925976e-01,1.868119097915088289e-01,-2.284324089065706831e-01,-4.293449828633058574e-01,5.727320179661756772e-01,4.280266762261412256e-02,-3.124368289554528277e-01,-8.441110587374598545e-03,3.522354574106485031e-02,-2.873568563453312574e-01,1.466524415031341538e-02,-1.542903439435169277e-01,-9.205453285724027324e-02,1.075468577321505165e-01,4.328327666962610704e-02,5.659331832722908073e-01,-3.411108390110055566e-02,-2.240604192131734063e-01,-2.721937351681470024e-02,1.038960073374955301e-02,-2.416657300944160050e-02,-1.120697827716715667e-01,9.482288294165705511e-02,-2.570513004037356386e-01,6.353020161376568553e-02,-7.500444778767258180e-02,-3.295065409051615712e-01,-2.741940946155699832e-01,3.963331758004158267e-01,-1.109502567140015633e-01,3.061984054038035530e-01,3.661536113880799470e-01,1.778413092736375600e-01,2.565187006056535157e-02,-8.972696991474152228e-02,1.949694390714385439e-01,-1.204486511648807240e-01,1.891018903390047703e-02
-2.860686018111993079e-01,1.000000000000000000e+00,-2.850731787074319290e-01,-1.840695477807285096e-01,2.541290331890692089e-01,-6.161007958218280706e-02,3.063879159184463852e-01,7.108423040974911830e-03,-3.786888070724914734e-01,3.501340013977066179e-01,-1.098267895107726405e-01,4.078054369314271232e-01,-2.815715374718067432e-01,1.857663487027393645e-01,1.794229283370801786e-01,5.927909880347949079e-01,-2.089250465145718327e-01,3.254650475343062732e-01,1.780447933242787772e-01,3.574331216680189383e-01,2.486980026650967568e-01,-1.655236019775656320e-01,-4.201531646369894291e-01,-2.108272044357190622e-01,1.060259387082125304e-01,-5.647385694149681390e-02,-4.403203597619484433e-02,-4.172628608869081296e-02,2.485573711662333041e-01,1.399831064812316894e-01,1.207901024221285369e-01,2.933636647991544333e-01,2.276951002208278674e-02,-2.750967082989889262e-02,2.837110405247681433e-01,2.756372998780762251e-01,5.643931552687593278e-01,-3.060824961600638328e-01,-4.464803510996657732e-01,-2.842744247002497171e-01,7.055203304267622100e-01,4.391040128321549996e-01,-9.611173504056023942e-02,8.051719033061478792e-02,2.508969729310714381e-01,1.268521191626582889e-01,4.392074463526107198e-01,6.125434088765715178e-03,-4.508690973971061777e-01,-2.275341031545635162e-01,-9.929622591753541061e-02,3.027229215150090691e-01,6.446038961073105034e-01,4.459620055425189133e-01,-4.619251142351873951e-02,3.369732231922955568e-01,1.147477254715335154e-01,3.678476921082386025e-02,6.270392127351460954e-02,-4.105076391013209175e-02,-1.020934859026479263e-01,-1.374173438418624937e-01,-2.014308709582993129e-01,7.123258800746130881e-02,3.440110801275411689e-01,1.410382702272405253e-01,-8.734689386662233823e-04,5.580196117396587496e-01,-1.159402649300788068e-01,-5.587892454780238327e-02,5.929869823281443131e-02,1.128434215540063401e-01,1.515852844727513284e-02,-2.614336722306614957e-01,6.494501619591319663e-02,9.287415106801805154e-01,-2.974839038832849392e-02,-7.516010255019769937e-02,1.746830643653052295e-01,5.544785285560743099e-02,-9.785122389645919960e-02,3.442631308158095593e-01,-1.183335588281793221e-01,3.519725598460483884e-02,-2.966663839164727090e-01,3.929560115811979726e-01,-2.124602922464081944e-01,1.352502277449720014e-01,-1.519196364856146841e-01,1.035918678407856813e-01,7.424406504468204770e-02,-2.058458100689711245e-01,-3.990181356068767810e-02,-4.107558090415822788e-02,1.577107279101666037e-01,1.573926880866426820e-02
6.374704977992590171e-01,-2.850731787074319290e-01,1.000000000000000000e+00,-1.150432796236002808e-01,1.758817682820975614e-01,7.880730282687210542e-01,-1.416201619150355140e-01,4.082861150776257997e-01,-3.474056746315172806e-01,3.376360852959051084e-02,2.950874687907830141e-01,-7.709417797483818224e-03,8.732931664147273176e-01,1.277287266012180900e-01,2.073386378815434417e-01,-1.825980780895985200e-01,4.278772063840211026e-01,2.416627281680376049e-01,1.788256525712089984e-01,-6.640993970350467235e-02,3.918385715420955734e-02,4.810427505794115932e-01,-1.852780854893908424e-01,5.526940232528618768e-01,7.453402980101660191e-02,1.057439706168958882e-01,3.260215442701085986e-01,5.695498459266273850e-01,-1.001523310603033429e-01,5.791673812235664104e-02,-1.149839771404065208e-01,1.313018138786650191e-01,-4.424520201477261799e-02,-6.724921929304861386e-03,3.847438249843291302e-01,2.009839467836248839e-01,-2.027425958874922163e-01,6.415465062377759820e-01,-4.794832654116467086e-01,-4.126113308692610504e-01,-2.625979717081838305e-01,1.334556861291639855e-02,1.781402956514368807e-01,-1.509064265528168441e-02,9.852713461212929402e-02,2.512155543372213140e-01,1.995466823056902261e-01,3.505040717430997488e-02,2.245638469590384712e-01,6.281545720442968106e-01,-5.965817350553348497e-01,-4.109300506345500703e-01,-2.138354200224432677e-01,-3.368249305871570676e-01,8.133359062498317360e-02,-2.941579086984388164e-02,2.620688942473808347e-01,3.592620224194706391e-01,1.966123619162501446e-01,9.670147399777681563e-02,-3.045249444252865478e-01,-3.669027582195683590e-01,2.225344393958924860e-01,1.552040278046687982e-01,-1.451406679363390351e-01,1.156164367181927305e-01,2.948935687427446661e-02,-7.633379641644659486e-02,-6.962190636896224173e-03,-1.663382946063652612e-01,4.201875706119412995e-02,5.288514438680927410e-02,-1.856371914179430482e-02,9.219444756481165459e-01,7.278410564574100405e-02,-2.495092023243467294e-01,3.351943060838827315e-02,-1.530550802248075160e-01,-2.130712315277977220e-02,4.809579663941739719e-02,-2.499130005547378630e-02,7.320529203288292375e-02,-3.276367562997942184e-02,6.003281695459779937e-02,-3.952159191451857234e-01,-2.639221168561077246e-01,3.695650079762895501e-01,-4.220335419988035380e-02,1.020161516324332440e-01,2.745319734001120948e-01,4.557075346386810916e-02,-1.361674299793987075e-01,-1.636045668118196045e-02,2.028184867305807271e-01,8.259423678861010920e-02,1.349241454405737950e-01
-3.579907959161566372e-02,-1.840695477807285374e-01,-1.150432796236002947e-01,1.000000000000000000e+00,-2.243326965842360188e-01,-1.633015083377384324e-01,2.868200109327250294e-02,-1.876212988658366443e-01,1.511609343127775368e-02,2.941848120172509407e-01,2.482425583298560889e-01,2.980366119846445880e-02,-2.130538888668183639e-01,-2.830642697660250562e-01,-1.153198845565865382e-01,1.631601734507010792e-01,4.314531569565208668e-01,1.144455427839239335e-02,-9.030976576882449036e-02,2.093511389144731838e-01,2.115752377505594750e-01,-3.828533923055074117e-01,-1.421094900014350793e-01,3.573744375601737855e-01,-2.159743755146753819e-01,3.707598676463766396e-01,1.131910323810321473e-01,2.936947832939386660e-01,1.727651121833452819e-01,7.328116684390129087e-01,-5.510203757594979157e-01,-2.130163819706361872e-01,2.969987490465627045e-01,5.714136552888766651e-01,-1.886045338072397937e-01,1.061443618375612769e-01,-4.392335483264265261e-01,-3.044029934171122442e-01,8.121037635243084918e-02,2.556552847684085972e-01,-1.401301793830441768e-02,-4.270027231275242974e-01,5.571903048848778628e-01,-6.475559109837311089e-01,-4.240591004465294467e-01,-4.048579905560142911e-01,1.285510239908574659e-01,5.630270512266557503e-01,-1.201839531674201433e-01,-3.038266965235273398e-01,4.692575941834490338e-01,-1.598892010388850704e-01,1.431979600630933214e-01,-5.899218974791861081e-01,5.609287409962744331e-01,-4.095053745271868828e-01,-5.189234653319756418e-01,-2.938319615920690908e-01,2.787959419544567274e-01,2.662283474329532051e-01,3.342610865486484450e-01,-8.540540646233453492e-02,4.450462547735391516e-01,-4.738171316095012298e-01,3.236294372408510811e-01,-3.685864151349620976e-01,5.687785277737548162e-01,-2.890229509377852390e-01,3.202367526454857338e-01,-2.124161328171763896e-01,-5.666200629462365690e-01,7.909029825263417246e-01,8.641231212488840185e-01,-1.930586098806529871e-01,4.616436104062107137e-01,-2.559027457761025581e-01,-2.488766739614218515e-01,-2.636423555058475254e-01,-5.824013208629781335e-01,1.304817634158426075e-02,5.932822849189803849e-01,-3.686025040155083699e-01,8.051954321840886220e-01,-4.875155702132002444e-01,4.465432071451994056e-02,5.115708170306572100e-01,-4.089034736165769734e-01,1.874880693354156747e-01,8.397282862634327660e-01,-2.348831897470103625e-01,6.311970192437558191e-01,5.263263296456864859e-01,-6.693235887431298048e-01,6.021686121687831461e-01,-5.972083573187699779e-01,-1.814219169385744290e-01
3.824984105100259768e-01,2.541290331890691534e-01,1.758817682820975337e-01,-2.243326965842360465e-01,1.000000000000000000e+00,4.369772157028928850e-01,4.753508031692568747e-01,2.250243250533973671e-01,-6.058048195099365874e-01,-7.733733344294262124e-02,4.435989170147979221e-01,3.012608240015638428e-01,3.734401481707966819e-01,2.202198756413374925e-01,4.209638719439570131e-01,1.866755606485019925e-01,2.398822466080619831e-01,3.249315173030101755e-01,3.026068663045262674e-01,2.212069400872714031e-01,3.904380445259331700e-01,1.033436445850676039e-01,-3.820677402971561776e-01,2.528452485515775838e-01,-4.163682560236294655e-02,2.604669869418150263e-01,4.641087301033643420e-01,2.689334878964625974e-01,3.894532849834875243e-01,5.037437990781860886e-02,-1.446266038390526254e-01,1.470141539755259463e-01,-2.559327275907212762e-01,1.258969323357038983e-01,3.289675774369423822e-01,2.210959157686399335e-01,1.835125886718334265e-01,6.553647683324975715e-02,-6.087309600050743175e-01,-3.844242896855713520e-01,3.588031823242912588e-01,2.709449524999252845e-01,2.108561468370240000e-01,-6.012266596084329257e-02,-7.948139506733542525e-02,4.703932357933667679e-02,2.708409473319257077e-01,5.610603572351740426e-02,8.417587489582692428e-02,1.162358494184339425e-01,-4.335135521889622590e-01,2.415364228814478598e-01,1.970476401188883953e-01,-2.285408524750730599e-02,-2.334757494140444686e-02,1.697849188374501161e-01,6.390079624683636661e-02,2.621159461643516875e-01,3.937129947155127985e-01,6.129656698125236086e-02,-9.930524148385247440e-02,-2.466618782844413327e-01,1.891451167133813560e-01,1.050649493689933926e-02,2.709198650615896042e-01,-2.158524467124418172e-02,-7.338562982211062347e-02,3.440361929004814856e-01,-1.509429426404711172e-01,-7.270063145455836484e-02,-6.730970229219628009e-02,-2.838367071385512058e-02,-2.857803526178552198e-02,2.208861816314002802e-01,-2.323776978140174310e-01,2.675476002371399709e-01,-5.433131936878950879e-02,2.179436391234714221e-01,2.304989763400392966e-01,-2.989925017734116897e-01,3.099304089050599134e-03,1.420772518932912898e-01,-1.804010518324971057e-01,-1.206373542294093826e-01,-3.789004596127238944e-01,1.164210256174715297e-01,-4.323382060841857166e-02,3.322167290973711551e-01,3.978729640999943522e-03,2.960319774876788990e-01,2.341932125873567305e-01,-9.016690714475462942e-02,-8.160368511343478459e-02,-5.993664363952658919e-02,-2.079774398307534383e-02,-1.307053634966070244e-01
4.450437823743549348e-01,-6.161007958218281400e-02,7.880730282687211652e-01,-1.633015083377384324e-01,4.369772157028929405e-01,1.000000000000000000e+00,2.362324533239946456e-01,2.654269797178271939e-01,-5.989897348724472215e-01,-8.864303453568343066e-03,2.134992488369032160e-01,4.006914863692587758e-01,8.281907407489963457e-01,3.401263931382952910e-01,3.448054104524302388e-01,3.490493756784192325e-02,3.226479253729243601e-01,4.711030112975675976e-01,3.170267008222169003e-01,1.352578405398736638e-01,1.263351702266411192e-01,2.461674515423996623e-01,-4.986372607238930277e-01,4.536391332055672576e-01,7.906645674359182030e-02,1.069278002836564906e-01,2.544212562272519795e-01,4.082739863334743924e-01,2.090226605223738654e-01,1.328796038270509960e-01,-8.300807710215708790e-02,2.743643155078180906e-01,-9.945991439894522057e-02,1.902120379886901996e-02,4.624738635875487724e-01,4.005228145924045191e-01,1.282902072541317051e-01,3.110253592892058272e-01,-6.378503527432149989e-01,-5.979852942926093817e-01,1.554534998511872823e-01,2.682906248454588471e-01,1.800934587523603525e-01,-1.044341518016522613e-01,9.934874125542571266e-02,2.784612485805367244e-01,4.429786715155450416e-01,6.060703264193274820e-02,-1.332641202434441119e-01,3.869299336628295172e-01,-4.935129286618281652e-01,2.259438091717295635e-02,-1.444235075726244336e-02,-1.497951836970815298e-01,3.961341087160921703e-02,2.001238020750479851e-01,2.534296263118487325e-01,2.123904378361566314e-01,4.303081008788794265e-02,1.894067225628415507e-01,-2.972727001484087306e-01,-4.476124131934861583e-01,8.170969519794160987e-03,1.519633544076086085e-01,1.742297804455901766e-01,1.272794937488136713e-01,1.300926529793667297e-01,3.988429438409191174e-01,-3.263885343504421832e-02,-2.081342745192851229e-01,-1.374405324887167761e-02,5.238727343283511306e-02,-2.688143644383695144e-02,8.484626904155295746e-01,-6.901673167259756922e-03,-5.832864251812770046e-02,-3.833748481253380219e-02,-6.385659959018696874e-02,3.203206739288916999e-02,-3.756934381055795913e-02,-3.639567134118291275e-02,3.291700243864266184e-01,-1.061121041970255474e-01,-1.609377123558873579e-02,-4.662653329226347232e-01,-1.977551369040053339e-02,7.579355371492302318e-02,1.223500587235799575e-01,-4.344654374837958292e-03,1.944404614301002421e-01,1.236160822451642105e-01,-1.743201298769441465e-01,-6.234062349558599364e-02,1.233305250790050628e-01,4.548643428796953631e-02,8.814868699594230472e-02
-2.635191761386109222e-01,3.063879159184463852e-01,-1.416201619150354862e-01,2.868200109327250641e-02,4.753508031692568747e-01,2.362324533239946456e-01,1.000000000000000000e+00,-2.928196530066980441e-01,-4.070469437987592198e-01,-9.924413747019505960e-02,-1.486110150210845915e-01,7.989481510479953252e-01,-1.129756945987810401e-01,2.146406852470751914e-01,1.242273359027434854e-01,3.443449843321353399e-01,-9.204572613191094876e-02,2.544353942851554362e-01,1.309767369281439053e-01,5.211300866617045724e-01,5.531176433365196932e-01,-2.385900404765631533e-01,-4.011053142409679029e-01,-5.974664812346239945e-02,-1.670499599419670578e-01,1.354740052072504475e-01,-2.311537848144186169e-01,1.610116607631477056e-02,5.996335840986456445e-01,2.614317585999857418e-01,-1.227259919446212766e-01,1.039182508577817660e-01,-2.080847608163029772e-01,3.557820969591787841e-01,3.870325582881034010e-01,2.896446758522703280e-01,3.650627390580440945e-01,-3.410840272959072550e-01,-3.389027123245884066e-01,-1.107834200967050958e-01,7.336573341223007194e-01,2.569098325247595738e-01,9.334472518218247736e-03,-3.401814245533127390e-01,-1.493061516436535174e-01,-8.647186164534095831e-02,3.307262539324388184e-01,3.950615977356956576e-01,-6.142012208976778131e-01,-5.731573006892917710e-02,1.999512411937612866e-01,7.235289129589891344e-01,2.995089434182939270e-01,6.341014258558828887e-02,2.244675258514174376e-01,2.764718760300879374e-01,-5.706719293193940334e-02,-3.719871412831841084e-01,-1.824034137649232223e-01,3.940349266936059580e-01,1.876722237263367954e-01,-1.376253690899109129e-02,-2.332345682619013927e-01,-1.785330413830628904e-01,8.643641585093382318e-01,-1.482797722163700094e-01,2.233541714775460485e-01,6.190309952222092793e-01,2.413490690915969517e-01,-2.058845214559412440e-01,-1.124997084099025324e-01,1.479732238199412686e-01,7.670251046267867467e-02,-9.877744875319212359e-02,6.135502429602675972e-02,2.706235235002493744e-01,1.308135328425713284e-01,-7.254838314146191958e-02,-2.712122430887316527e-01,-2.390075837287201355e-01,3.532128862505096167e-01,6.882526770492655710e-02,1.756235780642435296e-01,-3.009374143018033743e-01,-3.233135506507950896e-01,5.601698331452763524e-01,-3.149191622536234858e-01,8.351982340488690593e-01,-2.049139940285594347e-02,-3.024138483054805149e-01,4.072550577621840695e-01,2.026201683173419477e-01,-3.783830204313413104e-01,2.020845914419035216e-01,-2.874810700101414485e-01,-2.347996334704669508e-01
6.718600358912919512e-01,7.108423040974910963e-03,4.082861150776257997e-01,-1.876212988658366443e-01,2.250243250533973671e-01,2.654269797178271939e-01,-2.928196530066979886e-01,1.000000000000000000e+00,-4.998909401678700570e-01,-2.255873021187879690e-01,4.847070773078609451e-01,-1.006181709543267910e-01,4.265350662811107640e-01,1.710628381026341183e-01,3.324293418212564410e-01,-6.165545632936633366e-03,3.314020520408994530e-01,4.327005515622186493e-01,2.988629832649355444e-01,-1.104442934197317899e-01,5.520341178970817470e-02,7.456455074275666339e-01,8.544262329219428145e-03,3.039060610995057976e-01,4.430549532277435199e-01,-9.278167585727353783e-02,6.593756892442281803e-01,3.911041675383821747e-01,-7.712492941694401583e-02,1.088984261063523362e-01,6.818530160367673731e-02,2.666926265216045255e-01,3.007008340276105529e-01,-3.134686409799498641e-01,4.334071564379282093e-01,5.602830769673252664e-01,4.417433646297407729e-02,6.778703612337358964e-01,-2.787956362626077822e-01,-3.519138191165918084e-01,-2.876120498267179526e-01,2.064171336756706054e-01,2.985947124203881201e-03,2.684322540978860139e-01,4.734571727013076603e-01,6.472360954231536345e-01,4.431860516877870193e-01,2.310109355029751552e-02,5.132035371584561245e-01,5.111280027263931380e-01,-8.103061304518843766e-01,-5.202074852984973630e-01,7.978178297856266393e-03,-4.612428700381453195e-02,-2.452019380295147322e-01,1.999567198970205462e-01,7.221306053852578621e-01,8.228762054977731832e-01,4.929693382194658691e-01,4.845930262435738795e-02,-7.069120266935448038e-01,-7.204535270603494856e-01,1.542176436463972289e-01,5.869960613228767388e-01,-3.496997892482877068e-01,5.709065611378295602e-01,2.794544365282932569e-02,-8.002681978984683975e-02,1.545330936948364209e-01,-6.182495607269447024e-01,4.920091595695536557e-01,6.052274906114369496e-02,3.126150385397909182e-02,2.425093804436199429e-01,2.803930417033284606e-01,-3.005584810040302229e-02,3.252214646328316916e-01,-4.465493531010450434e-01,3.142585534345685994e-01,4.524561949822958340e-01,-2.426642291724714628e-01,-3.584191622619875561e-01,-1.761785265121436073e-01,4.501756553805360550e-01,-2.156480486028184151e-01,-3.066972364016133934e-01,6.978682213438172077e-01,-2.790866979590392316e-01,1.148374673216093489e-01,6.322709167219682236e-01,-2.560811240529939359e-01,-4.760574661252812145e-01,1.389527941940861544e-01,1.153105595507632614e-01,2.927956180441685374e-01,4.728545587051670718e-01
-3.342534387776176508e-01,-3.786888070724915289e-01,-3.474056746315172806e-01,1.511609343127775368e-02,-6.058048195099365874e-01,-5.989897348724472215e-01,-4.070469437987592198e-01,-4.998909401678701125e-01,1.000000000000000000e+00,1.586092206406625182e-01,-3.606947645127051016e-01,-5.330343704194425714e-01,-3.957622075761392244e-01,-3.557886043830902345e-01,-5.770250880519930403e-01,-3.627622936731993986e-01,-3.143565684450567721e-01,-7.113212583135597455e-01,-5.031643815657743657e-01,-3.104465288837227610e-01,-4.064245945708995222e-01,-2.352670115274123896e-01,5.400634827899037926e-01,-3.418180323170134649e-01,-4.563509788222594454e-01,-7.506341632477915582e-02,-4.558880044907256401e-01,-3.123914664769755767e-01,-5.028366821464608227e-01,-3.820531136317510956e-01,-2.591063731606936711e-03,-5.559777198386591790e-01,-3.110993766886526180e-01,1.539709661356937313e-02,-5.258554913610872239e-01,-6.948265649952778400e-01,-3.719380631872365450e-01,-1.480384235973313256e-01,6.337642436483542641e-01,6.188527895762317987e-01,-4.309063501623957015e-01,-5.148217550526800190e-01,-2.167906317235453739e-01,1.026672998682838928e-01,-1.577615391990009053e-01,-5.255629244537609601e-01,-8.146574250440774545e-01,-3.242797282350583510e-01,1.494689672736973507e-01,-1.725923285206259761e-01,5.153634343567476961e-01,-1.267553528749563729e-01,-3.659488793035024501e-01,-4.190329409527786958e-02,6.906542728512887752e-02,-4.852814017298295313e-01,-3.925532980591808774e-01,-4.803155384531105909e-01,-3.087502436156225882e-01,-2.120311180511817994e-01,6.012355476319268810e-01,8.195599731476412853e-01,-4.655802382058353388e-03,-3.808502747943393607e-01,-4.412431680192629990e-01,-4.524123567384000233e-01,-3.172502626749237886e-01,-4.986086247027041729e-01,-1.350698036772702282e-01,6.027307889526455353e-01,-1.392739313474345708e-01,-2.711320015074226708e-01,-2.100989547583701489e-01,-2.731132374202828172e-01,-3.928059829457696828e-01,-3.163842868030423694e-01,9.094925975738259519e-03,4.624277397469758744e-01,-1.279006604202996833e-01,-3.167841472576011230e-01,-7.145700706107149802e-03,-1.696509121375185461e-02,8.344222538834255090e-03,-1.930777826536944630e-01,4.524665071595222465e-01,-2.383807080846501170e-01,-1.224783357415546309e-01,-2.325377728205183236e-01,-1.969200926949585539e-01,-4.312329412560673703e-01,-1.512498900464307738e-01,3.332508390821792288e-01,2.639567653831479954e-01,-2.363099374510178041e-01,-1.813968765379219972e-01,-4.111712584834152917e-01
-6.888333008848424033e-02,3.501340013977066179e-01,3.376360852959051084e-02,2.941848120172508851e-01,-7.733733344294263512e-02,-8.864303453568341332e-03,-9.924413747019507348e-02,-2.255873021187879968e-01,1.586092206406625182e-01,1.000000000000000000e+00,-1.038869750549906504e-02,-7.021257946456083143e-02,-5.893991589858212782e-02,-2.270258519827780819e-01,-2.222683081722528486e-01,1.578318077155487498e-01,1.112058057148282431e-01,-1.308112320442485210e-01,-1.722379228755290537e-01,1.213254704091729919e-01,1.221104826469503885e-02,-2.531965145029790309e-01,-2.875319694481744404e-01,1.274961481707034272e-01,-4.347334929513099189e-01,2.088273911400286842e-01,-8.325894001199399264e-02,3.082987624951294969e-01,-1.966314455985908871e-01,2.429216311529064365e-01,-3.574426453636876388e-01,-1.163750969870057522e-01,-1.325088244466854914e-01,3.102378223339630203e-01,-1.146349205021406775e-01,-1.371206108400124524e-01,-1.834138628154126927e-01,-1.662452537133491393e-01,-3.204956259863136481e-01,7.690819079981086638e-03,1.930625842357703292e-01,-2.224446916286609566e-01,4.063223639249234909e-01,-1.879950326129498084e-01,-1.324722841085325120e-01,-4.171126811484937580e-01,-1.210165332460731366e-02,3.808332266371561303e-02,-1.741954874580989021e-01,-1.198244752492882148e-01,1.130870144150242507e-01,-1.898771888184668521e-01,1.657494344912433804e-01,-1.907185234908645166e-01,4.692511546419609880e-01,-3.522531028307534506e-01,-3.805838163923431772e-01,-2.837383129211746291e-01,1.147573187190737420e-01,-1.012360249273658586e-01,3.933341651212313717e-01,2.494573954773248170e-01,2.651938109615322170e-01,-4.909213361572828394e-01,4.716624832475982410e-02,-4.408770228507040700e-01,2.110149176010166217e-01,-5.715127307892072656e-02,-1.250353630325009846e-01,3.184661827607285778e-01,-4.297258339449551712e-01,3.081300785122477182e-01,2.406007850662435776e-01,8.871378075629632320e-02,-1.505321228842696757e-01,4.097451796056637008e-01,-2.063782657535194187e-01,2.538824625141698488e-01,-2.026193768210505508e-01,-3.058032077168693075e-01,1.993445684410963814e-01,2.381043162798039126e-01,3.011586203009947171e-01,-4.390777412654263134e-01,-2.063477426026671391e-01,2.189038498005738409e-01,-3.436951425355746492e-01,1.531799187743956153e-02,2.411907954012380007e-01,-2.148092262288273657e-01,3.713043282367516351e-01,2.590143507704798509e-01,-2.013654919713306901e-01,2.276272349076500501e-01,-2.993830135607619680e-01,-4.221052983881482534e-01
